PO_ID,Item_ID,Supplier_ID,Quantity_Ordered,Unit_Price,Negotiated_Price,Currency,Order_Status,Defective_Units,Compliance,Payment_Terms,Order_Date
PO-004569,ITM-00672,SPL-0083,782,164.03,133.21,EUR,Delivered,6,Yes,Net 60,12/24/2024
PO-004570,ITM-00939,SPL-0038,531,212.17,186.23,EUR,Delivered,4,Yes,Net 30,12/25/2024
PO-004571,ITM-00193,SPL-0089,718,38.01,32.07,EUR,Cancelled,5,Yes,Net 30,12/25/2024
PO-004572,ITM-00820,SPL-0059,849,34.29,31.88,INR,Cancelled,4,Yes,Net 30,12/25/2024
PO-004573,ITM-00418,SPL-0071,486,187.01,153.42,EUR,Delivered,7,Yes,Net 45,12/26/2024
PO-004574,ITM-00376,SPL-0037,413,283.77,278.2,MXN,Partially Delivered,2,Yes,Net 30,12/26/2024
PO-004575,ITM-00620,SPL-0074,873,484.31,479.11,CNY,Cancelled,8,Yes,Net 60,12/26/2024
PO-004576,ITM-00441,SPL-0060,374,305.75,273.9,MXN,Delivered,5,Yes,Net 45,12/27/2024
PO-004577,ITM-00563,SPL-0052,821,309.44,248,INR,Delivered,3,Yes,Net 30,12/27/2024
PO-004578,ITM-00932,SPL-0069,547,151.39,134.44,EUR,Pending,4,Yes,Net 45,12/27/2024
PO-004579,ITM-00036,SPL-0012,783,478.22,391.57,EUR,Cancelled,7,Yes,Net 45,12/28/2024
PO-004580,ITM-00105,SPL-0085,41,251.81,245.64,CNY,Pending,9,Yes,Net 30,12/28/2024
PO-004581,ITM-00608,SPL-0096,277,459.08,409.85,USD,Pending,6,Yes,Net 45,12/28/2024
PO-004582,ITM-00197,SPL-0084,565,441.26,410.48,CNY,Delivered,0,Yes,Net 45,12/29/2024
PO-004582,ITM-00197,SPL-0084,565,441.26,410.48,CNY,Delivered,0,Yes,Net 45,12/29/2024
PO-004583,ITM-00948,SPL-0034,308,46.97,44.97,CNY,Delivered,7,Yes,Net 30,12/29/2024
PO-004583,ITM-00948,SPL-0034,308,46.97,44.97,CNY,Delivered,7,Yes,Net 30,12/30/2024
PO-004584,ITM-00765,SPL-0024,469,15.38,13.27,USD,Pending,1,Yes,Net 60,12/30/2024
PO-004585,ITM-00667,SPL-0043,212,22.94,18.66,EUR,Delivered,0,No,Net 30,12/30/2024
PO-004586,ITM-00745,SPL-0081,424,70.43,69.45,USD,Delivered,2,No,Net 45,12/31/2024
PO-004587,ITM-00114,SPL-0029,30,412.9,395.27,INR,Partially Delivered,1,No,Net 60,12/31/2024
PO-004588,ITM-00425,SPL-0073,433,178.52,165.09,USD,Cancelled,4,Yes,Net 60,12/31/2024
PO-004588,ITM-00425,SPL-0073,433,178.52,165.09,USD,Cancelled,4,Yes,Net 60,1/1/2025
PO-004589,ITM-00010,SPL-0038,700,476.51,462.78,USD,Pending,1,Yes,Net 45,1/1/2025
PO-004589,ITM-00010,SPL-0038,700,476.51,462.78,USD,Pending,1,Yes,Net 45,1/1/2025
PO-004590,ITM-00753,SPL-0064,839,99.74,90.29,EUR,Partially Delivered,8,No,Net 30,1/2/2025
PO-004591,ITM-00063,SPL-0018,921,382.44,353.86,USD,Partially Delivered,2,Yes,Net 60,1/2/2025
PO-004592,ITM-00454,SPL-0080,952,367.98,308.03,USD,Partially Delivered,0,Yes,Net 60,1/2/2025
PO-004593,ITM-00424,SPL-0040,527,96.22,94.98,MXN,Partially Delivered,4,Yes,Net 45,1/3/2025
PO-004594,ITM-00798,SPL-0083,946,328.98,324.03,INR,Delivered,1,Yes,Net 30,1/3/2025
PO-004595,ITM-00440,SPL-0061,296,109.97,109.93,MXN,Partially Delivered,9,Yes,Net 60,1/3/2025
PO-004596,ITM-00945,SPL-0019,824,247.28,217.12,USD,Partially Delivered,0,Yes,Net 60,1/4/2025
PO-004596,ITM-00945,SPL-0019,824,247.28,217.12,USD,Partially Delivered,0,Yes,Net 60,1/4/2025
PO-004597,ITM-00301,SPL-0072,258,222.47,182.48,MXN,Cancelled,8,Yes,Net 30,1/4/2025
PO-004598,ITM-00990,SPL-0062,46,190.08,167.39,USD,Cancelled,2,Yes,Net 60,1/5/2025
PO-004599,ITM-00515,SPL-0051,793,174.39,143.92,USD,Delivered,6,Yes,Net 30,1/5/2025
PO-004600,ITM-00712,SPL-0083,716,461.25,432.03,USD,Delivered,4,Yes,Net 45,1/5/2025
PO-004601,ITM-00195,SPL-0012,468,343.98,337.15,MXN,Pending,8,Yes,Net 60,1/6/2025
PO-004602,ITM-00616,SPL-0099,240,490.45,482.51,USD,Partially Delivered,1,Yes,Net 45,1/6/2025
PO-004603,ITM-00762,SPL-0099,25,121.77,117.17,USD,Pending,7,Yes,Net 45,1/6/2025
PO-004604,ITM-00480,SPL-0007,731,478.45,423.95,MXN,Partially Delivered,7,Yes,Net 45,1/7/2025
PO-004605,ITM-00588,SPL-0035,746,66.23,61.65,EUR,Partially Delivered,5,Yes,Net 60,1/7/2025
PO-004606,ITM-00952,SPL-0002,375,432.15,398.3,USD,Pending,5,Yes,Net 30,1/7/2025
PO-004606,ITM-00952,SPL-0002,375,432.15,398.3,USD,Pending,5,Yes,Net 30,1/8/2025
PO-004607,ITM-00930,SPL-0061,937,220.51,176.79,USD,Cancelled,1,Yes,Net 60,1/8/2025
PO-004608,ITM-00393,SPL-0088,769,117.93,106.09,CNY,Delivered,2,Yes,Net 60,1/8/2025
PO-004608,ITM-00393,SPL-0088,769,117.93,106.09,CNY,Delivered,2,Yes,Net 60,1/9/2025
PO-004609,ITM-00816,SPL-0060,219,323.08,287.96,INR,Partially Delivered,5,Yes,Net 45,1/9/2025
PO-004610,ITM-00823,SPL-0058,820,92.16,81.47,CNY,Delivered,7,Yes,Net 45,1/9/2025
PO-004611,ITM-00560,SPL-0096,449,320.27,284.43,USD,Delivered,1,Yes,Net 60,1/10/2025
PO-004612,ITM-00855,SPL-0073,498,263.17,247.38,CNY,Cancelled,0,Yes,Net 30,1/10/2025
PO-004613,ITM-00763,SPL-0065,727,482.79,481.61,USD,Cancelled,6,Yes,Net 30,1/10/2025
PO-004614,ITM-00975,SPL-0008,759,108.56,90.11,EUR,Partially Delivered,1,Yes,Net 45,1/11/2025
PO-004614,ITM-00975,SPL-0008,759,108.56,90.11,EUR,Partially Delivered,1,Yes,Net 45,1/11/2025
PO-004615,ITM-00049,SPL-0098,125,334.12,283.92,MXN,Cancelled,4,Yes,Net 45,1/11/2025
PO-004616,ITM-00095,SPL-0092,411,91.43,90.79,INR,Partially Delivered,5,Yes,Net 60,1/12/2025
PO-004616,ITM-00095,SPL-0092,411,91.43,90.79,INR,Partially Delivered,5,Yes,Net 60,1/12/2025
PO-004617,ITM-00521,SPL-0015,918,326.92,294.77,EUR,Cancelled,2,Yes,Net 60,1/12/2025
PO-004618,ITM-00899,SPL-0034,978,315.12,305.47,CNY,Pending,9,Yes,Net 60,1/13/2025
PO-004619,ITM-00241,SPL-0062,68,259.5,239.11,EUR,Cancelled,9,Yes,Net 45,1/13/2025
PO-004620,ITM-00802,SPL-0061,484,178.14,153.9,MXN,Cancelled,6,Yes,Net 60,1/13/2025
PO-004621,ITM-00908,SPL-0046,517,468.83,421.77,CNY,Pending,2,Yes,Net 60,1/14/2025
PO-004622,ITM-00652,SPL-0012,537,198.85,159.81,USD,Partially Delivered,8,Yes,Net 60,1/14/2025
PO-004623,ITM-00319,SPL-0004,242,34.91,32.92,CNY,Delivered,9,Yes,Net 60,1/14/2025
PO-004624,ITM-00181,SPL-0013,671,44.57,40.09,MXN,Pending,4,Yes,Net 45,1/15/2025
PO-004625,ITM-00785,SPL-0056,806,175.91,152.51,CNY,Delivered,2,Yes,Net 30,1/15/2025
PO-004625,ITM-00785,SPL-0056,806,175.91,152.51,CNY,Delivered,2,Yes,Net 30,1/15/2025
PO-004626,ITM-00440,SPL-0012,561,106.69,94.06,USD,Cancelled,1,Yes,Net 45,1/16/2025
PO-004626,ITM-00440,SPL-0012,561,106.69,94.06,USD,Cancelled,1,Yes,Net 45,1/16/2025
PO-004627,ITM-00770,SPL-0012,127,288.2,283.05,INR,Pending,9,Yes,Net 60,1/16/2025
PO-004628,ITM-00643,SPL-0004,149,266.52,238.72,MXN,Pending,0,Yes,Net 30,1/17/2025
PO-004629,ITM-00337,SPL-0059,213,83.3,77.29,INR,Partially Delivered,6,Yes,Net 60,1/17/2025
PO-004629,ITM-00337,SPL-0059,213,83.3,77.29,INR,Partially Delivered,6,Yes,Net 60,1/17/2025
PO-004630,ITM-00793,SPL-0003,426,270.89,251.12,MXN,Pending,0,Yes,Net 45,1/18/2025
PO-004631,ITM-00910,SPL-0008,636,392.32,354.53,EUR,Cancelled,8,Yes,Net 60,1/18/2025
PO-004632,ITM-00928,SPL-0010,295,124.91,124.58,MXN,Partially Delivered,4,Yes,Net 60,1/18/2025
PO-004633,ITM-00013,SPL-0024,27,466.07,375.83,INR,Delivered,9,Yes,Net 45,1/19/2025
PO-004634,ITM-00020,SPL-0002,264,86.88,80.88,USD,Pending,4,Yes,Net 30,1/19/2025
PO-004635,ITM-00444,SPL-0007,281,180.85,179.99,USD,Cancelled,2,Yes,Net 60,1/19/2025
PO-004636,ITM-00089,SPL-0004,549,491.22,439.32,EUR,Delivered,9,Yes,Net 30,1/20/2025
PO-004636,ITM-00089,SPL-0004,549,491.22,439.32,EUR,Delivered,9,Yes,Net 30,1/20/2025
PO-004637,ITM-00183,SPL-0013,262,126.52,108.25,CNY,Partially Delivered,1,Yes,Net 60,1/20/2025
PO-004638,ITM-00592,SPL-0089,141,393.5,385.39,INR,Delivered,8,Yes,Net 45,1/21/2025
PO-004639,ITM-00589,SPL-0073,174,121.01,114.95,USD,Pending,9,Yes,Net 30,1/21/2025
PO-004640,ITM-00282,SPL-0062,759,451.18,419.77,MXN,Delivered,8,Yes,Net 60,1/21/2025
PO-004641,ITM-00825,SPL-0071,670,475.35,404.27,EUR,Pending,7,No,Net 45,1/22/2025
PO-004642,ITM-00251,SPL-0040,243,39.42,39.39,INR,Delivered,8,No,Net 30,1/22/2025
PO-004643,ITM-00274,SPL-0085,382,24.08,22.74,CNY,Cancelled,9,Yes,Net 30,1/22/2025
PO-004644,ITM-00169,SPL-0049,787,352.84,282.31,EUR,Partially Delivered,2,Yes,Net 45,1/23/2025
PO-004645,ITM-00479,SPL-0047,600,46.53,39.97,INR,Partially Delivered,8,Yes,Net 30,1/23/2025
PO-004645,ITM-00479,SPL-0047,600,46.53,39.97,INR,Partially Delivered,8,Yes,Net 30,1/23/2025
PO-004646,ITM-00989,SPL-0078,735,406.6,383.32,INR,Pending,1,Yes,Net 45,1/24/2025
PO-004647,ITM-01000,SPL-0016,702,336.31,321.76,USD,Pending,9,Yes,Net 60,1/24/2025
PO-004648,ITM-00698,SPL-0094,200,425.17,399.69,MXN,Cancelled,6,Yes,Net 45,1/24/2025
PO-004648,ITM-00698,SPL-0094,200,425.17,399.69,MXN,Cancelled,6,Yes,Net 45,1/25/2025
PO-004649,ITM-00231,SPL-0075,543,405.13,398.62,EUR,Pending,8,Yes,Net 30,1/25/2025
PO-004650,ITM-00306,SPL-0087,573,42.43,40.09,USD,Pending,2,Yes,Net 60,1/25/2025
PO-004651,ITM-00114,SPL-0079,568,256.23,244.31,EUR,Cancelled,6,Yes,Net 30,1/26/2025
PO-004651,ITM-00114,SPL-0079,568,256.23,244.31,EUR,Cancelled,6,Yes,Net 30,1/26/2025
PO-004652,ITM-00482,SPL-0043,697,174.1,165.8,EUR,Partially Delivered,0,Yes,Net 30,1/26/2025
PO-004652,ITM-00482,SPL-0043,697,174.1,165.8,EUR,Partially Delivered,0,Yes,Net 30,1/27/2025
PO-004653,ITM-00276,SPL-0055,207,206.18,195.55,EUR,Pending,4,Yes,Net 30,1/27/2025
PO-004653,ITM-00276,SPL-0055,207,206.18,195.55,EUR,Pending,4,Yes,Net 30,1/27/2025
PO-004654,ITM-00832,SPL-0010,29,31.81,30.15,MXN,Cancelled,2,Yes,Net 45,1/28/2025
PO-004655,ITM-00821,SPL-0006,55,163.3,135.07,MXN,Partially Delivered,0,Yes,Net 30,1/28/2025
PO-004656,ITM-00947,SPL-0078,154,432.08,423.47,INR,Pending,1,Yes,Net 30,1/28/2025
PO-004657,ITM-00041,SPL-0098,340,157.16,147.96,CNY,Cancelled,6,Yes,Net 45,1/29/2025
PO-004658,ITM-00438,SPL-0013,167,347.68,301.62,USD,Cancelled,2,Yes,Net 60,1/29/2025
PO-004659,ITM-00227,SPL-0100,323,190.11,164.18,USD,Delivered,4,Yes,Net 45,1/29/2025
PO-004660,ITM-00544,SPL-0053,974,276.85,245.67,INR,Cancelled,6,No,Net 60,1/30/2025
PO-004661,ITM-00046,SPL-0046,653,237.9,226.27,USD,Partially Delivered,8,Yes,Net 60,1/30/2025
PO-004662,ITM-00447,SPL-0057,831,128.22,112.74,USD,Delivered,8,Yes,Net 60,1/30/2025
PO-004663,ITM-00818,SPL-0051,89,286.93,250.39,INR,Delivered,6,Yes,Net 60,1/31/2025
PO-004664,ITM-00453,SPL-0015,748,24.89,21.19,MXN,Partially Delivered,5,Yes,Net 45,1/31/2025
PO-004664,ITM-00453,SPL-0015,748,24.89,21.19,MXN,Partially Delivered,5,Yes,Net 45,1/31/2025
PO-004665,ITM-00044,SPL-0038,26,166.48,150.16,MXN,Partially Delivered,8,Yes,Net 30,2/1/2025
PO-004665,ITM-00044,SPL-0038,26,166.48,150.16,MXN,Partially Delivered,8,Yes,Net 30,2/1/2025
PO-004666,ITM-00655,SPL-0073,71,297.7,265.53,CNY,Pending,6,Yes,Net 60,2/1/2025
PO-004667,ITM-00707,SPL-0078,295,487.91,478.74,INR,Cancelled,5,Yes,Net 45,2/2/2025
PO-004667,ITM-00707,SPL-0078,295,487.91,478.74,INR,Cancelled,5,Yes,Net 45,2/2/2025
PO-004668,ITM-00103,SPL-0100,134,141.56,141.55,CNY,Pending,1,Yes,Net 60,2/2/2025
PO-004668,ITM-00103,SPL-0100,134,141.56,141.55,CNY,Pending,1,Yes,Net 60,2/3/2025
PO-004669,ITM-00209,SPL-0011,504,336.49,329.21,CNY,Partially Delivered,9,Yes,Net 30,2/3/2025
PO-004670,ITM-00471,SPL-0002,258,463.62,456.36,CNY,Pending,2,Yes,Net 45,2/3/2025
PO-004671,ITM-00430,SPL-0044,507,269.06,268.64,MXN,Partially Delivered,5,Yes,Net 60,2/4/2025
PO-004672,ITM-00751,SPL-0048,205,77.13,66.02,CNY,Cancelled,9,Yes,Net 60,2/4/2025
PO-004673,ITM-00391,SPL-0036,261,358.39,303.35,EUR,Pending,4,Yes,Net 60,2/4/2025
PO-004674,ITM-00345,SPL-0054,962,466.9,436.96,MXN,Cancelled,2,Yes,Net 45,2/5/2025
PO-004674,ITM-00345,SPL-0054,962,466.9,436.96,MXN,Cancelled,2,Yes,Net 45,2/5/2025
PO-004675,ITM-00269,SPL-0034,363,215.6,188.15,USD,Partially Delivered,5,No,Net 30,2/5/2025
PO-004675,ITM-00269,SPL-0034,363,215.6,188.15,USD,Partially Delivered,5,No,Net 30,2/6/2025
PO-004676,ITM-00202,SPL-0042,922,300.14,280.97,MXN,Partially Delivered,5,Yes,Net 45,2/6/2025
PO-004677,ITM-00307,SPL-0075,372,242.39,238,EUR,Delivered,8,Yes,Net 60,2/6/2025
PO-004678,ITM-00342,SPL-0019,964,272.13,262.9,MXN,Cancelled,4,Yes,Net 45,2/7/2025
PO-004679,ITM-00662,SPL-0087,521,5.31,4.68,USD,Pending,7,Yes,Net 60,2/7/2025
PO-004680,ITM-00042,SPL-0019,667,257.91,210.04,EUR,Pending,8,Yes,Net 30,2/7/2025
PO-004680,ITM-00042,SPL-0019,667,257.91,210.04,EUR,Pending,8,Yes,Net 30,2/8/2025
PO-004681,ITM-00881,SPL-0030,18,75.77,67.12,INR,Cancelled,9,No,Net 45,2/8/2025
PO-004682,ITM-00770,SPL-0006,433,188.47,182.36,EUR,Pending,8,Yes,Net 45,2/8/2025
PO-004682,ITM-00770,SPL-0006,433,188.47,182.36,EUR,Pending,8,Yes,Net 45,2/9/2025
PO-004683,ITM-00023,SPL-0019,296,297.78,245.93,INR,Partially Delivered,4,Yes,Net 60,2/9/2025
PO-004684,ITM-00138,SPL-0039,400,470.52,444.22,USD,Delivered,8,Yes,Net 45,2/9/2025
PO-004685,ITM-00489,SPL-0063,337,284.73,271.12,EUR,Cancelled,2,Yes,Net 30,2/10/2025
PO-004685,ITM-00489,SPL-0063,337,284.73,271.12,EUR,Cancelled,2,Yes,Net 30,2/10/2025
PO-004686,ITM-00673,SPL-0029,613,471.13,424.04,INR,Pending,7,Yes,Net 60,2/10/2025
PO-004687,ITM-00850,SPL-0049,144,418.85,402.98,CNY,Partially Delivered,2,Yes,Net 60,2/11/2025
PO-004687,ITM-00850,SPL-0049,144,418.85,402.98,CNY,Partially Delivered,2,Yes,Net 60,2/11/2025
PO-004688,ITM-00582,SPL-0063,774,303.13,279.06,EUR,Partially Delivered,9,Yes,Net 45,2/11/2025
PO-004689,ITM-00889,SPL-0054,946,15.83,14.62,INR,Partially Delivered,2,Yes,Net 30,2/12/2025
PO-004690,ITM-00621,SPL-0007,242,318.22,273.61,EUR,Cancelled,0,Yes,Net 45,2/12/2025
PO-004691,ITM-00550,SPL-0065,708,60.77,58.2,MXN,Pending,6,No,Net 45,2/12/2025
PO-004692,ITM-00232,SPL-0030,781,459.72,440.92,INR,Partially Delivered,9,Yes,Net 60,2/13/2025
PO-004692,ITM-00232,SPL-0030,781,459.72,440.92,INR,Partially Delivered,9,Yes,Net 60,2/13/2025
PO-004693,ITM-00581,SPL-0003,355,362.74,322.67,INR,Delivered,4,Yes,Net 60,2/13/2025
PO-004693,ITM-00581,SPL-0003,355,362.74,322.67,INR,Delivered,4,Yes,Net 60,2/14/2025
PO-004694,ITM-00020,SPL-0033,171,249.42,229.17,MXN,Cancelled,3,Yes,Net 30,2/14/2025
PO-004695,ITM-00204,SPL-0037,322,344.23,338.65,MXN,Delivered,3,Yes,Net 30,2/14/2025
PO-004696,ITM-00831,SPL-0072,509,239.42,222.22,INR,Pending,5,Yes,Net 45,2/15/2025
PO-004697,ITM-00373,SPL-0078,748,5.07,4.93,CNY,Partially Delivered,5,Yes,Net 60,2/15/2025
PO-004698,ITM-00353,SPL-0095,116,107.4,105.3,USD,Partially Delivered,5,Yes,Net 45,2/15/2025
PO-004699,ITM-00957,SPL-0041,769,407.7,363.57,MXN,Delivered,0,Yes,Net 30,2/16/2025
PO-004700,ITM-00353,SPL-0093,385,311.71,260.95,EUR,Pending,9,Yes,Net 30,2/16/2025
PO-004701,ITM-00482,SPL-0070,900,102.93,89.29,CNY,Partially Delivered,6,Yes,Net 60,2/16/2025
PO-004702,ITM-00664,SPL-0069,175,122.38,107.24,MXN,Partially Delivered,5,Yes,Net 45,2/17/2025
PO-004702,ITM-00664,SPL-0069,175,122.38,107.24,MXN,Partially Delivered,5,Yes,Net 45,2/17/2025
PO-004703,ITM-00861,SPL-0085,17,298.25,239.66,CNY,Pending,8,Yes,Net 45,2/17/2025
PO-004704,ITM-00429,SPL-0080,327,337.81,336.89,USD,Partially Delivered,0,Yes,Net 60,2/18/2025
PO-004705,ITM-00537,SPL-0023,577,200.9,200.81,MXN,Delivered,2,Yes,Net 45,2/18/2025
PO-004706,ITM-00694,SPL-0057,480,316.74,306.17,USD,Delivered,5,Yes,Net 60,2/18/2025
PO-004707,ITM-00292,SPL-0026,797,434.44,413.78,EUR,Cancelled,9,Yes,Net 30,2/19/2025
PO-004708,ITM-00066,SPL-0065,273,65.19,54.85,INR,Cancelled,1,Yes,Net 45,2/19/2025
PO-004708,ITM-00066,SPL-0065,273,65.19,54.85,INR,Cancelled,1,Yes,Net 45,2/19/2025
PO-004709,ITM-00535,SPL-0048,396,44.17,39.22,CNY,Delivered,1,Yes,Net 45,2/20/2025
PO-004710,ITM-00530,SPL-0041,732,373.74,313.63,INR,Delivered,2,Yes,Net 45,2/20/2025
PO-004711,ITM-00018,SPL-0057,922,346.17,289.53,CNY,Delivered,1,Yes,Net 60,2/20/2025
PO-004712,ITM-00351,SPL-0068,640,221.78,215.67,CNY,Delivered,4,Yes,Net 45,2/21/2025
PO-004712,ITM-00351,SPL-0068,640,221.78,215.67,CNY,Delivered,4,Yes,Net 45,2/21/2025
PO-004713,ITM-00397,SPL-0060,418,472.26,450.07,CNY,Delivered,0,Yes,Net 60,2/21/2025
PO-004714,ITM-00953,SPL-0081,972,109,98.61,CNY,Cancelled,5,Yes,Net 60,2/22/2025
PO-004715,ITM-00495,SPL-0091,909,271.89,241.11,USD,Pending,4,Yes,Net 30,2/22/2025
PO-004716,ITM-00473,SPL-0090,981,233.58,214.41,EUR,Cancelled,0,Yes,Net 60,2/22/2025
PO-004716,ITM-00473,SPL-0090,981,233.58,214.41,EUR,Cancelled,0,Yes,Net 60,2/23/2025
PO-004717,ITM-00251,SPL-0022,35,140.88,114.34,MXN,Delivered,4,Yes,Net 30,2/23/2025
PO-004718,ITM-00059,SPL-0072,844,30.05,25.88,USD,Pending,7,Yes,Net 30,2/23/2025
PO-004719,ITM-00703,SPL-0057,154,321.47,272.3,INR,Partially Delivered,5,Yes,Net 60,2/24/2025
PO-004720,ITM-00951,SPL-0075,642,124.37,120.82,MXN,Delivered,3,Yes,Net 45,2/24/2025
PO-004720,ITM-00951,SPL-0075,642,124.37,120.82,MXN,Delivered,3,Yes,Net 45,2/24/2025
PO-004721,ITM-00814,SPL-0090,486,90.81,80.3,MXN,Delivered,6,Yes,Net 45,2/25/2025
PO-004722,ITM-00157,SPL-0059,176,253.31,241.69,EUR,Delivered,6,Yes,Net 45,2/25/2025
PO-004723,ITM-00807,SPL-0075,562,58.59,50.36,INR,Delivered,5,Yes,Net 45,2/25/2025
PO-004723,ITM-00807,SPL-0075,562,58.59,50.36,INR,Delivered,5,Yes,Net 45,2/26/2025
PO-004724,ITM-00537,SPL-0042,163,165.38,138.29,MXN,Partially Delivered,4,Yes,Net 30,2/26/2025
PO-004725,ITM-00861,SPL-0044,97,402.2,372.09,INR,Pending,7,Yes,Net 60,2/26/2025
PO-004725,ITM-00861,SPL-0044,97,402.2,372.09,INR,Pending,7,Yes,Net 60,2/27/2025
PO-004726,ITM-00719,SPL-0074,31,410.77,331.21,EUR,Partially Delivered,1,Yes,Net 45,2/27/2025
PO-004727,ITM-00291,SPL-0087,882,218.52,203.21,INR,Delivered,5,Yes,Net 60,2/27/2025
PO-004728,ITM-00902,SPL-0097,362,153,130.78,MXN,Partially Delivered,6,Yes,Net 30,2/28/2025
PO-004729,ITM-00614,SPL-0018,664,162.48,144.13,CNY,Pending,7,Yes,Net 60,2/28/2025
PO-004730,ITM-00383,SPL-0035,817,143.18,124.79,USD,Cancelled,7,Yes,Net 45,2/28/2025
PO-004730,ITM-00383,SPL-0035,817,143.18,124.79,USD,Cancelled,7,Yes,Net 45,3/1/2025
PO-004731,ITM-00549,SPL-0079,940,37.99,33.13,CNY,Delivered,8,Yes,Net 45,3/1/2025
PO-004732,ITM-00295,SPL-0095,731,390.76,345.3,INR,Partially Delivered,6,Yes,Net 45,3/1/2025
PO-004733,ITM-00729,SPL-0023,780,50.44,44.57,CNY,Partially Delivered,3,Yes,Net 45,3/2/2025
PO-004734,ITM-00961,SPL-0028,187,412.81,361.44,MXN,Pending,4,Yes,Net 45,3/2/2025
PO-004735,ITM-00900,SPL-0031,895,63.83,53.32,MXN,Pending,3,No,Net 45,3/2/2025
PO-004735,ITM-00900,SPL-0031,895,63.83,53.32,MXN,Pending,3,No,Net 45,3/3/2025
PO-004736,ITM-00693,SPL-0089,906,57.73,56.21,USD,Delivered,6,Yes,Net 60,3/3/2025
PO-004737,ITM-00287,SPL-0046,997,354.33,349.54,USD,Delivered,7,Yes,Net 45,3/3/2025
PO-004738,ITM-00581,SPL-0026,611,58.08,55.46,EUR,Pending,2,Yes,Net 45,3/4/2025
PO-004739,ITM-00026,SPL-0098,51,160.67,149.3,USD,Delivered,5,Yes,Net 45,3/4/2025
PO-004740,ITM-00124,SPL-0054,721,406.98,344.7,EUR,Partially Delivered,3,Yes,Net 30,3/4/2025
PO-004741,ITM-00748,SPL-0073,758,118.49,111.54,EUR,Partially Delivered,6,Yes,Net 30,3/5/2025
PO-004741,ITM-00748,SPL-0073,758,118.49,111.54,EUR,Partially Delivered,6,Yes,Net 30,3/5/2025
PO-004742,ITM-00445,SPL-0072,522,384.87,330.84,EUR,Cancelled,6,Yes,Net 60,3/5/2025
PO-004742,ITM-00445,SPL-0072,522,384.87,330.84,EUR,Cancelled,6,Yes,Net 60,3/6/2025
PO-004743,ITM-00203,SPL-0008,714,239.31,202.31,EUR,Pending,9,Yes,Net 45,3/6/2025
PO-004744,ITM-00758,SPL-0055,582,375.07,348.7,EUR,Cancelled,6,Yes,Net 30,3/6/2025
PO-004744,ITM-00758,SPL-0055,582,375.07,348.7,EUR,Cancelled,6,Yes,Net 30,3/7/2025
PO-004745,ITM-00684,SPL-0027,175,222.35,182.06,USD,Cancelled,5,Yes,Net 45,3/7/2025
PO-004746,ITM-00588,SPL-0016,33,460.6,402.36,EUR,Partially Delivered,3,Yes,Net 30,3/7/2025
PO-004747,ITM-00330,SPL-0069,799,109.43,105.45,INR,Pending,0,Yes,Net 60,3/8/2025
PO-004748,ITM-00134,SPL-0095,70,21.81,17.75,CNY,Pending,9,Yes,Net 45,3/8/2025
PO-004749,ITM-00621,SPL-0057,24,40.6,38.09,EUR,Partially Delivered,6,Yes,Net 60,3/8/2025
PO-004750,ITM-00895,SPL-0020,111,436.19,399.06,MXN,Partially Delivered,3,Yes,Net 30,3/9/2025
PO-004750,ITM-00895,SPL-0020,111,436.19,399.06,MXN,Partially Delivered,3,Yes,Net 30,3/9/2025
PO-004751,ITM-00954,SPL-0072,815,268.64,222.3,MXN,Partially Delivered,8,No,Net 30,3/9/2025
PO-004752,ITM-00004,SPL-0010,817,475.07,413.98,EUR,Delivered,2,Yes,Net 45,3/10/2025
PO-004753,ITM-00455,SPL-0034,803,393.81,315.45,CNY,Pending,0,Yes,Net 60,3/10/2025
PO-004754,ITM-00903,SPL-0006,292,360.06,323.25,CNY,Delivered,0,Yes,Net 60,3/10/2025
PO-004755,ITM-00457,SPL-0070,101,14.05,11.44,MXN,Partially Delivered,8,Yes,Net 45,3/11/2025
PO-004756,ITM-00985,SPL-0016,788,15.58,14.66,USD,Pending,7,Yes,Net 60,3/11/2025
PO-004757,ITM-00641,SPL-0077,284,107.5,88.03,INR,Pending,5,Yes,Net 30,3/11/2025
PO-004758,ITM-00379,SPL-0034,452,24.05,23.77,USD,Partially Delivered,1,Yes,Net 45,3/12/2025
PO-004759,ITM-00623,SPL-0094,717,178.94,178.28,EUR,Delivered,0,Yes,Net 30,3/12/2025
PO-004759,ITM-00623,SPL-0094,717,178.94,178.28,EUR,Delivered,0,Yes,Net 30,3/12/2025
PO-004760,ITM-00478,SPL-0050,961,133.41,107.63,INR,Cancelled,8,Yes,Net 60,3/13/2025
PO-004761,ITM-00002,SPL-0094,448,121.79,101.35,INR,Partially Delivered,7,Yes,Net 60,3/13/2025
PO-004761,ITM-00002,SPL-0094,448,121.79,101.35,INR,Partially Delivered,7,Yes,Net 60,3/13/2025
PO-004762,ITM-00352,SPL-0069,359,411.44,401.34,CNY,Partially Delivered,3,Yes,Net 45,3/14/2025
PO-004763,ITM-00274,SPL-0064,821,79,67.97,CNY,Pending,4,Yes,Net 60,3/14/2025
PO-004764,ITM-00067,SPL-0046,495,148.17,146.06,INR,Delivered,0,Yes,Net 60,3/14/2025
PO-004765,ITM-00360,SPL-0008,486,494.32,492.88,INR,Pending,0,Yes,Net 30,3/15/2025
